n,grp,estimate,p.value,mntc_distinv,mntc_tier2
5,x34512y13254,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x34512y13425,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x34512y13452,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x34512y13524,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x34512y13542,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x34512y14235,-0.29999999999999993,0.6833333333333333,0.2749999999999999,"(-0.001,0.5]"
5,x34512y14253,-0.4999999999999999,0.45,0.32499999999999996,"(-0.001,0.5]"
5,x34512y14325,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x34512y14352,-0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x34512y14523,0.6999999999999998,0.23333333333333334,0.7749999999999999,"(0.5,1]"
5,x34512y14532,0.5999999999999999,0.35,0.8,"(0.5,1]"
5,x34512y15234,-0.09999999999999998,0.95,0.2250000000000001,"(-0.001,0.5]"
5,x34512y15243,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x34512y15324,0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x34512y15342,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x34512y15423,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x34512y15432,0.4999999999999999,0.45,0.575,"(0.5,1]"
5,x34512y21345,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x34512y21354,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x34512y21435,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x34512y21453,-0.3999999999999999,0.5166666666666667,0.3500000000000001,"(-0.001,0.5]"
5,x34512y21534,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x34512y21543,0,1,0.5,"(-0.001,0.5]"
5,x34512y23145,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x34512y23154,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x34512y23415,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x34512y23451,0,1,0.55,"(0.5,1]"
5,x34512y23514,0.6999999999999998,0.23333333333333334,0.7250000000000001,"(0.5,1]"
5,x34512y23541,0.3999999999999999,0.5166666666666667,0.7,"(0.5,1]"
5,x34512y24135,-0.4999999999999999,0.45,0.2250000000000001,"(-0.001,0.5]"
5,x34512y24153,-0.6999999999999998,0.23333333333333334,0.2749999999999999,"(-0.001,0.5]"
5,x34512y24315,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x34512y24351,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x34512y24513,0.8999999999999998,0.08333333333333333,0.875,"(0.5,1]"
5,x34512y24531,0.6999999999999998,0.23333333333333334,0.825,"(0.5,1]"
5,x34512y25134,-0.29999999999999993,0.6833333333333333,0.17500000000000004,"(-0.001,0.5]"
5,x34512y25143,-0.3999999999999999,0.5166666666666667,0.19999999999999996,"(-0.001,0.5]"
5,x34512y25314,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x34512y25341,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x34512y25413,0.7999999999999998,0.13333333333333333,0.6499999999999999,"(0.5,1]"
5,x34512y25431,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x34512y31245,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x34512y31254,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x34512y31425,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x34512y31452,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x34512y31524,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x34512y31542,0.09999999999999998,0.95,0.625,"(0.5,1]"
5,x34512y32145,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x34512y32154,-0.9999999999999998,0.016666666666666666,0.09999999999999998,"(-0.001,0.5]"
5,x34512y32415,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x34512y32451,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x34512y32514,0.5999999999999999,0.35,0.7,"(0.5,1]"
5,x34512y32541,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x34512y34125,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x34512y34152,-0.5999999999999999,0.35,0.3999999999999999,"(-0.001,0.5]"
5,x34512y34215,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x34512y34251,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x34512y34512,0.9999999999999998,0.016666666666666666,1,"(0.5,1]"
5,x34512y34521,0.8999999999999998,0.08333333333333333,0.925,"(0.5,1]"
5,x34512y35124,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34512y35142,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x34512y35214,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x34512y35241,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x34512y35412,0.8999999999999998,0.08333333333333333,0.7749999999999999,"(0.5,1]"
5,x34512y35421,0.7999999999999998,0.13333333333333333,0.7,"(0.5,1]"
5,x34512y41235,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x34512y41253,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x34512y41325,-0.19999999999999996,0.7833333333333333,0.19999999999999996,"(-0.001,0.5]"
5,x34512y41352,-0.4999999999999999,0.45,0.2749999999999999,"(-0.001,0.5]"
5,x34512y41523,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x34512y41532,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x34512y42135,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x34512y42153,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x34512y42315,0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x34512y42351,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x34512y42513,0.6999999999999998,0.23333333333333334,0.675,"(0.5,1]"
5,x34512y42531,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x34512y43125,-0.3999999999999999,0.5166666666666667,0.1499999999999999,"(-0.001,0.5]"
5,x34512y43152,-0.6999999999999998,0.23333333333333334,0.2250000000000001,"(-0.001,0.5]"
5,x34512y43215,0,1,0.30000000000000004,"(-0.001,0.5]"
5,x34512y43251,-0.3999999999999999,0.5166666666666667,0.30000000000000004,"(-0.001,0.5]"
5,x34512y43512,0.8999999999999998,0.08333333333333333,0.825,"(0.5,1]"
5,x34512y43521,0.7999999999999998,0.13333333333333333,0.75,"(0.5,1]"
5,x34512y45123,0,1,0.25,"(-0.001,0.5]"
5,x34512y45132,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34512y45213,0.3999999999999999,0.5166666666666667,0.3999999999999999,"(-0.001,0.5]"
5,x34512y45231,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x34512y45312,0.6999999999999998,0.23333333333333334,0.575,"(0.5,1]"
5,x34512y45321,0.5999999999999999,0.35,0.5,"(-0.001,0.5]"
5,x34512y51234,-0.4999999999999999,0.45,0.025000000000000022,"(-0.001,0.5]"
5,x34512y51243,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x34512y51324,-0.09999999999999998,0.95,0.17500000000000004,"(-0.001,0.5]"
5,x34512y51342,-0.29999999999999993,0.6833333333333333,0.2250000000000001,"(-0.001,0.5]"
5,x34512y51423,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x34512y51432,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x34512y52134,-0.5999999999999999,0.35,0,"(-0.001,0.5]"
5,x34512y52143,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x34512y52314,0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x34512y52341,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34512y52413,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x34512y52431,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x34512y53124,-0.29999999999999993,0.6833333333333333,0.125,"(-0.001,0.5]"
5,x34512y53142,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x34512y53214,0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34512y53241,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x34512y53412,0.6999999999999998,0.23333333333333334,0.625,"(0.5,1]"
5,x34512y53421,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x34512y54123,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34512y54132,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x34512y54213,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x34512y54231,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x34512y54312,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x34512y54321,0.4999999999999999,0.45,0.5249999999999999,"(0.5,1]"
5,x34521y12345,-0.5999999999999999,0.35,0.19999999999999996,"(-0.001,0.5]"
5,x34521y12354,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x34521y12435,-0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x34521y12453,-0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x34521y12534,0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x34521y12543,0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x34521y13245,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x34521y13254,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x34521y13425,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x34521y13452,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x34521y13524,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x34521y13542,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x34521y14235,-0.4999999999999999,0.45,0.32499999999999996,"(-0.001,0.5]"
5,x34521y14253,-0.29999999999999993,0.6833333333333333,0.2749999999999999,"(-0.001,0.5]"
5,x34521y14325,-0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x34521y14352,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x34521y14523,0.5999999999999999,0.35,0.8,"(0.5,1]"
5,x34521y14532,0.6999999999999998,0.23333333333333334,0.7749999999999999,"(0.5,1]"
5,x34521y15234,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x34521y15243,-0.09999999999999998,0.95,0.2250000000000001,"(-0.001,0.5]"
5,x34521y15324,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x34521y15342,0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x34521y15423,0.4999999999999999,0.45,0.575,"(0.5,1]"
5,x34521y15432,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x34521y21345,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x34521y21354,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x34521y21435,-0.3999999999999999,0.5166666666666667,0.3500000000000001,"(-0.001,0.5]"
5,x34521y21453,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x34521y21534,0,1,0.5,"(-0.001,0.5]"
5,x34521y21543,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x34521y23145,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x34521y23154,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x34521y23415,0,1,0.55,"(0.5,1]"
5,x34521y23451,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x34521y23514,0.3999999999999999,0.5166666666666667,0.7,"(0.5,1]"
5,x34521y23541,0.6999999999999998,0.23333333333333334,0.7250000000000001,"(0.5,1]"
5,x34521y24135,-0.6999999999999998,0.23333333333333334,0.2749999999999999,"(-0.001,0.5]"
5,x34521y24153,-0.4999999999999999,0.45,0.2250000000000001,"(-0.001,0.5]"
5,x34521y24315,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x34521y24351,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x34521y24513,0.6999999999999998,0.23333333333333334,0.825,"(0.5,1]"
5,x34521y24531,0.8999999999999998,0.08333333333333333,0.875,"(0.5,1]"
5,x34521y25134,-0.3999999999999999,0.5166666666666667,0.19999999999999996,"(-0.001,0.5]"
5,x34521y25143,-0.29999999999999993,0.6833333333333333,0.17500000000000004,"(-0.001,0.5]"
5,x34521y25314,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x34521y25341,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x34521y25413,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x34521y25431,0.7999999999999998,0.13333333333333333,0.6499999999999999,"(0.5,1]"
5,x34521y31245,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x34521y31254,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x34521y31425,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x34521y31452,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x34521y31524,0.09999999999999998,0.95,0.625,"(0.5,1]"
5,x34521y31542,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x34521y32145,-0.9999999999999998,0.016666666666666666,0.09999999999999998,"(-0.001,0.5]"
5,x34521y32154,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x34521y32415,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x34521y32451,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x34521y32514,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x34521y32541,0.5999999999999999,0.35,0.7,"(0.5,1]"
5,x34521y34125,-0.5999999999999999,0.35,0.3999999999999999,"(-0.001,0.5]"
5,x34521y34152,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x34521y34215,-0.29999999999999993,0.6833333333333333,0.4750000000000001,"(-0.001,0.5]"
5,x34521y34251,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x34521y34512,0.8999999999999998,0.08333333333333333,0.925,"(0.5,1]"
5,x34521y34521,0.9999999999999998,0.016666666666666666,1,"(0.5,1]"
5,x34521y35124,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x34521y35142,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34521y35214,0,1,0.3999999999999999,"(-0.001,0.5]"
5,x34521y35241,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x34521y35412,0.7999999999999998,0.13333333333333333,0.7,"(0.5,1]"
5,x34521y35421,0.8999999999999998,0.08333333333333333,0.7749999999999999,"(0.5,1]"
5,x34521y41235,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x34521y41253,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x34521y41325,-0.4999999999999999,0.45,0.2749999999999999,"(-0.001,0.5]"
5,x34521y41352,-0.19999999999999996,0.7833333333333333,0.19999999999999996,"(-0.001,0.5]"
5,x34521y41523,0.29999999999999993,0.6833333333333333,0.575,"(0.5,1]"
5,x34521y41532,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x34521y42135,-0.8999999999999998,0.08333333333333333,0.07499999999999996,"(-0.001,0.5]"
5,x34521y42153,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x34521y42315,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x34521y42351,0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x34521y42513,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x34521y42531,0.6999999999999998,0.23333333333333334,0.675,"(0.5,1]"
5,x34521y43125,-0.6999999999999998,0.23333333333333334,0.2250000000000001,"(-0.001,0.5]"
5,x34521y43152,-0.3999999999999999,0.5166666666666667,0.1499999999999999,"(-0.001,0.5]"
5,x34521y43215,-0.3999999999999999,0.5166666666666667,0.30000000000000004,"(-0.001,0.5]"
5,x34521y43251,0,1,0.30000000000000004,"(-0.001,0.5]"
5,x34521y43512,0.7999999999999998,0.13333333333333333,0.75,"(0.5,1]"
5,x34521y43521,0.8999999999999998,0.08333333333333333,0.825,"(0.5,1]"
5,x34521y45123,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34521y45132,0,1,0.25,"(-0.001,0.5]"
5,x34521y45213,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x34521y45231,0.3999999999999999,0.5166666666666667,0.3999999999999999,"(-0.001,0.5]"
5,x34521y45312,0.5999999999999999,0.35,0.5,"(-0.001,0.5]"
5,x34521y45321,0.6999999999999998,0.23333333333333334,0.575,"(0.5,1]"
5,x34521y51234,-0.5999999999999999,0.35,0.050000000000000044,"(-0.001,0.5]"
5,x34521y51243,-0.4999999999999999,0.45,0.025000000000000022,"(-0.001,0.5]"
5,x34521y51324,-0.29999999999999993,0.6833333333333333,0.2250000000000001,"(-0.001,0.5]"
5,x34521y51342,-0.09999999999999998,0.95,0.17500000000000004,"(-0.001,0.5]"
5,x34521y51423,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x34521y51432,0.19999999999999996,0.7833333333333333,0.3500000000000001,"(-0.001,0.5]"
5,x34521y52134,-0.6999999999999998,0.23333333333333334,0.025000000000000022,"(-0.001,0.5]"
5,x34521y52143,-0.5999999999999999,0.35,0,"(-0.001,0.5]"
5,x34521y52314,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34521y52341,0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x34521y52413,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x34521y52431,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x34521y53124,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x34521y53142,-0.29999999999999993,0.6833333333333333,0.125,"(-0.001,0.5]"
5,x34521y53214,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x34521y53241,0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34521y53412,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x34521y53421,0.6999999999999998,0.23333333333333334,0.625,"(0.5,1]"
5,x34521y54123,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x34521y54132,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x34521y54213,0.09999999999999998,0.95,0.375,"(-0.001,0.5]"
5,x34521y54231,0.29999999999999993,0.6833333333333333,0.42500000000000004,"(-0.001,0.5]"
5,x34521y54312,0.4999999999999999,0.45,0.5249999999999999,"(0.5,1]"
5,x34521y54321,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x35124y12345,-0.09999999999999998,0.95,0.2250000000000001,"(-0.001,0.5]"
5,x35124y12354,-0.29999999999999993,0.6833333333333333,0.2749999999999999,"(-0.001,0.5]"
5,x35124y12435,-0.19999999999999996,0.7833333333333333,0.25,"(-0.001,0.5]"
5,x35124y12453,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x35124y12534,-0.4999999999999999,0.45,0.32499999999999996,"(-0.001,0.5]"
5,x35124y12543,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x35124y13245,0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x35124y13254,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x35124y13425,0.09999999999999998,0.95,0.42500000000000004,"(-0.001,0.5]"
5,x35124y13452,-0.4999999999999999,0.45,0.17500000000000004,"(-0.001,0.5]"
5,x35124y13524,-0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x35124y13542,-0.5999999999999999,0.35,0.19999999999999996,"(-0.001,0.5]"
5,x35124y14235,0.5999999999999999,0.35,0.55,"(0.5,1]"
5,x35124y14253,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x35124y14325,0.4999999999999999,0.45,0.575,"(0.5,1]"
5,x35124y14352,-0.09999999999999998,0.95,0.32499999999999996,"(-0.001,0.5]"
5,x35124y14523,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x35124y14532,-0.29999999999999993,0.6833333333333333,0.375,"(-0.001,0.5]"
5,x35124y15234,0.6999999999999998,0.23333333333333334,0.7749999999999999,"(0.5,1]"
5,x35124y15243,0.4999999999999999,0.45,0.625,"(0.5,1]"
5,x35124y15324,0.5999999999999999,0.35,0.8,"(0.5,1]"
5,x35124y15342,0.19999999999999996,0.7833333333333333,0.5,"(-0.001,0.5]"
5,x35124y15423,0.29999999999999993,0.6833333333333333,0.675,"(0.5,1]"
5,x35124y15432,0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x35124y21345,-0.29999999999999993,0.6833333333333333,0.17500000000000004,"(-0.001,0.5]"
5,x35124y21354,-0.4999999999999999,0.45,0.2250000000000001,"(-0.001,0.5]"
5,x35124y21435,-0.3999999999999999,0.5166666666666667,0.19999999999999996,"(-0.001,0.5]"
5,x35124y21453,-0.7999999999999998,0.13333333333333333,0.09999999999999998,"(-0.001,0.5]"
5,x35124y21534,-0.6999999999999998,0.23333333333333334,0.2749999999999999,"(-0.001,0.5]"
5,x35124y21543,-0.8999999999999998,0.08333333333333333,0.125,"(-0.001,0.5]"
5,x35124y23145,0.4999999999999999,0.45,0.4750000000000001,"(-0.001,0.5]"
5,x35124y23154,0.29999999999999993,0.6833333333333333,0.5249999999999999,"(0.5,1]"
5,x35124y23415,0.19999999999999996,0.7833333333333333,0.44999999999999996,"(-0.001,0.5]"
5,x35124y23451,-0.5999999999999999,0.35,0.1499999999999999,"(-0.001,0.5]"
5,x35124y23514,-0.09999999999999998,0.95,0.5249999999999999,"(0.5,1]"
5,x35124y23541,-0.6999999999999998,0.23333333333333334,0.17500000000000004,"(-0.001,0.5]"
5,x35124y24135,0.7999999999999998,0.13333333333333333,0.6499999999999999,"(0.5,1]"
5,x35124y24153,0.3999999999999999,0.5166666666666667,0.55,"(0.5,1]"
5,x35124y24315,0.5999999999999999,0.35,0.6000000000000001,"(0.5,1]"
5,x35124y24351,-0.19999999999999996,0.7833333333333333,0.30000000000000004,"(-0.001,0.5]"
5,x35124y24513,0,1,0.55,"(0.5,1]"
5,x35124y24531,-0.3999999999999999,0.5166666666666667,0.3500000000000001,"(-0.001,0.5]"
5,x35124y25134,0.8999999999999998,0.08333333333333333,0.875,"(0.5,1]"
5,x35124y25143,0.6999999999999998,0.23333333333333334,0.7250000000000001,"(0.5,1]"
5,x35124y25314,0.6999999999999998,0.23333333333333334,0.825,"(0.5,1]"
5,x35124y25341,0.09999999999999998,0.95,0.4750000000000001,"(-0.001,0.5]"
5,x35124y25413,0.3999999999999999,0.5166666666666667,0.7,"(0.5,1]"
5,x35124y25431,0,1,0.5,"(-0.001,0.5]"
5,x35124y31245,-0.09999999999999998,0.95,0.2749999999999999,"(-0.001,0.5]"
5,x35124y31254,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
5,x35124y31425,-0.29999999999999993,0.6833333333333333,0.32499999999999996,"(-0.001,0.5]"
